"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/07/2023","AQS","320030540","1","0.5","ppm","6","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/08/2023","AQS","320030540","1","0.9","ppm","10","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/09/2023","AQS","320030540","1","0.9","ppm","10","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/10/2023","AQS","320030540","1","0.9","ppm","10","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/11/2023","AQS","320030540","1","1.5","ppm","17","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/12/2023","AQS","320030540","1","0.8","ppm","9","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/13/2023","AQS","320030540","1","0.4","ppm","5","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/14/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/15/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/16/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/17/2023","AQS","320030540","1","0.8","ppm","9","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/18/2023","AQS","320030540","1","1","ppm","11","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/19/2023","AQS","320030540","1","1.1","ppm","13","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/20/2023","AQS","320030540","1","1.3","ppm","15","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/21/2023","AQS","320030540","1","1.1","ppm","13","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/22/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/23/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/24/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/25/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/26/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/27/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"02/28/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/01/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/02/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/03/2023","AQS","320030540","1","0.6","ppm","7","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/04/2023","AQS","320030540","1","1","ppm","11","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/05/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/06/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/07/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/08/2023","AQS","320030540","1","0.5","ppm","6","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/09/2023","AQS","320030540","1","0.6","ppm","7","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/10/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/11/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/12/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/13/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/14/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/15/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/16/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/17/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/18/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/19/2023","AQS","320030540","1","0.5","ppm","6","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/20/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/21/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","19","79.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/29/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","6","25.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/30/2023","AQS","320030540","1","0.4","ppm","5","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"03/31/2023","AQS","320030540","1","0.8","ppm","9","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/01/2023","AQS","320030540","1","0.6","ppm","7","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/02/2023","AQS","320030540","1","0.7","ppm","8","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/03/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/04/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/05/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/06/2023","AQS","320030540","1","0.4","ppm","5","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/07/2023","AQS","320030540","1","0.7","ppm","8","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/08/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/09/2023","AQS","320030540","1","0.6","ppm","7","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/10/2023","AQS","320030540","1","1","ppm","11","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/11/2023","AQS","320030540","1","1","ppm","11","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/12/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/13/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/14/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/15/2023","AQS","320030540","1","0.5","ppm","6","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/16/2023","AQS","320030540","1","0.7","ppm","8","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/17/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/18/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/19/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/20/2023","AQS","320030540","1","0.4","ppm","5","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/21/2023","AQS","320030540","1","0.6","ppm","7","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/22/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/23/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/24/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/25/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/26/2023","AQS","320030540","1","0.4","ppm","5","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/27/2023","AQS","320030540","1","0.6","ppm","7","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/28/2023","AQS","320030540","1","0.7","ppm","8","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/29/2023","AQS","320030540","1","0.9","ppm","10","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"04/30/2023","AQS","320030540","1","0.8","ppm","9","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"05/01/2023","AQS","320030540","1","0.2","ppm","2","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"05/02/2023","AQS","320030540","1","0.1","ppm","1","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
"05/03/2023","AQS","320030540","1","0.3","ppm","3","Jerome Mack-NCore","24","100.0000","42101","Carbon monoxide","593","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.141875","-115.078742"
