"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/10/2023","AQS","320030075","1","8.1","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/11/2023","AQS","320030075","1","7.5","ppb","7","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/12/2023","AQS","320030075","1","5.2","ppb","5","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/13/2023","AQS","320030075","1","3.5","ppb","3","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/14/2023","AQS","320030075","1","8.5","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/15/2023","AQS","320030075","1","10.6","ppb","9","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/16/2023","AQS","320030075","1","11.1","ppb","10","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/17/2023","AQS","320030075","1","12.9","ppb","11","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/18/2023","AQS","320030075","1","9.9","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/19/2023","AQS","320030075","1","13.9","ppb","12","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/20/2023","AQS","320030075","1","9.5","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/21/2023","AQS","320030075","1","3.7","ppb","3","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/22/2023","AQS","320030075","1","5.7","ppb","5","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/23/2023","AQS","320030075","1","10.2","ppb","9","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/24/2023","AQS","320030075","1","12.3","ppb","11","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/25/2023","AQS","320030075","1","12.6","ppb","11","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/26/2023","AQS","320030075","1","13.3","ppb","12","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/27/2023","AQS","320030075","1","8.7","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/28/2023","AQS","320030075","1","11.2","ppb","10","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/29/2023","AQS","320030075","1","7.7","ppb","7","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/30/2023","AQS","320030075","1","18.5","ppb","17","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"05/31/2023","AQS","320030075","1","9.5","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/01/2023","AQS","320030075","1","8.5","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/02/2023","AQS","320030075","1","10","ppb","9","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/03/2023","AQS","320030075","1","5.3","ppb","5","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/04/2023","AQS","320030075","1","4.7","ppb","4","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/05/2023","AQS","320030075","1","15.3","ppb","14","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/06/2023","AQS","320030075","1","16.5","ppb","15","Joe Neal","21","88.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/07/2023","AQS","320030075","1","13.7","ppb","12","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/08/2023","AQS","320030075","1","2.7","ppb","2","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/09/2023","AQS","320030075","1","17","ppb","16","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/10/2023","AQS","320030075","1","8.1","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/11/2023","AQS","320030075","1","5.6","ppb","5","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/12/2023","AQS","320030075","1","5.4","ppb","5","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/13/2023","AQS","320030075","1","8.3","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/14/2023","AQS","320030075","1","6.1","ppb","6","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/15/2023","AQS","320030075","1","4.7","ppb","4","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/16/2023","AQS","320030075","1","17.8","ppb","16","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/17/2023","AQS","320030075","1","13.7","ppb","12","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/18/2023","AQS","320030075","1","9.6","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/19/2023","AQS","320030075","1","2.2","ppb","2","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/20/2023","AQS","320030075","1","9.6","ppb","8","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/21/2023","AQS","320030075","1","9.3","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/22/2023","AQS","320030075","1","16.4","ppb","15","Joe Neal","22","92.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/23/2023","AQS","320030075","1","9.3","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/24/2023","AQS","320030075","1","7.7","ppb","7","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/25/2023","AQS","320030075","1","9.8","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/26/2023","AQS","320030075","1","20","ppb","19","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/27/2023","AQS","320030075","1","9.2","ppb","8","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/28/2023","AQS","320030075","1","14.6","ppb","13","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/29/2023","AQS","320030075","1","5.1","ppb","5","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"06/30/2023","AQS","320030075","1","14.8","ppb","13","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/01/2023","AQS","320030075","1","10.7","ppb","9","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/02/2023","AQS","320030075","1","10.3","ppb","9","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/03/2023","AQS","320030075","1","7.5","ppb","7","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/04/2023","AQS","320030075","1","18.2","ppb","17","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/06/2023","AQS","320030075","1","20.6","ppb","19","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/07/2023","AQS","320030075","1","17.4","ppb","16","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/08/2023","AQS","320030075","1","15.2","ppb","14","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/09/2023","AQS","320030075","1","13.8","ppb","12","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/10/2023","AQS","320030075","1","10.7","ppb","9","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/11/2023","AQS","320030075","1","9.8","ppb","8","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/12/2023","AQS","320030075","1","12.2","ppb","11","Joe Neal","19","79.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/13/2023","AQS","320030075","1","6.7","ppb","6","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/14/2023","AQS","320030075","1","15","ppb","14","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/15/2023","AQS","320030075","1","22.5","ppb","21","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/16/2023","AQS","320030075","1","13.4","ppb","12","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/17/2023","AQS","320030075","1","15.2","ppb","14","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/18/2023","AQS","320030075","1","16.7","ppb","15","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/19/2023","AQS","320030075","1","8","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/20/2023","AQS","320030075","1","7","ppb","7","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/21/2023","AQS","320030075","1","14","ppb","13","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/22/2023","AQS","320030075","1","11.8","ppb","10","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/23/2023","AQS","320030075","1","9.6","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/24/2023","AQS","320030075","1","15.4","ppb","14","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/25/2023","AQS","320030075","1","7.7","ppb","7","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/26/2023","AQS","320030075","1","11.7","ppb","10","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/27/2023","AQS","320030075","1","17","ppb","16","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/28/2023","AQS","320030075","1","16.7","ppb","15","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/29/2023","AQS","320030075","1","15.8","ppb","14","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/30/2023","AQS","320030075","1","9.8","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"07/31/2023","AQS","320030075","1","6.5","ppb","6","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"08/01/2023","AQS","320030075","1","9.4","ppb","8","Joe Neal","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
"08/02/2023","AQS","320030075","1","8.6","ppb","8","Joe Neal","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.270592","-115.238282"
