"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/24/2023","AQS","320030298","1","0.057","ppm","58","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"04/25/2023","AQS","320030298","1","0.054","ppm","50","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"04/26/2023","AQS","320030298","1","0.052","ppm","48","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"04/27/2023","AQS","320030298","1","0.061","ppm","71","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"04/28/2023","AQS","320030298","1","0.058","ppm","61","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"04/29/2023","AQS","320030298","1","0.062","ppm","74","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"04/30/2023","AQS","320030298","1","0.065","ppm","84","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/01/2023","AQS","320030298","1","0.062","ppm","74","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/02/2023","AQS","320030298","1","0.058","ppm","61","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/03/2023","AQS","320030298","1","0.055","ppm","51","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/04/2023","AQS","320030298","1","0.051","ppm","47","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/05/2023","AQS","320030298","1","0.048","ppm","44","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/06/2023","AQS","320030298","1","0.052","ppm","48","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/07/2023","AQS","320030298","1","0.055","ppm","51","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/08/2023","AQS","320030298","1","0.052","ppm","48","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/09/2023","AQS","320030298","1","0.065","ppm","84","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/10/2023","AQS","320030298","1","0.059","ppm","64","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/11/2023","AQS","320030298","1","0.066","ppm","87","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/12/2023","AQS","320030298","1","0.056","ppm","54","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/13/2023","AQS","320030298","1","0.065","ppm","84","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/14/2023","AQS","320030298","1","0.062","ppm","74","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/15/2023","AQS","320030298","1","0.063","ppm","77","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/16/2023","AQS","320030298","1","0.068","ppm","93","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/17/2023","AQS","320030298","1","0.073","ppm","108","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/18/2023","AQS","320030298","1","0.07","ppm","100","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/19/2023","AQS","320030298","1","0.065","ppm","84","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/20/2023","AQS","320030298","1","0.058","ppm","61","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/21/2023","AQS","320030298","1","0.063","ppm","77","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/22/2023","AQS","320030298","1","0.061","ppm","71","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/23/2023","AQS","320030298","1","0.059","ppm","64","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/24/2023","AQS","320030298","1","0.062","ppm","74","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/25/2023","AQS","320030298","1","0.057","ppm","58","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/26/2023","AQS","320030298","1","0.062","ppm","74","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/27/2023","AQS","320030298","1","0.067","ppm","90","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/28/2023","AQS","320030298","1","0.067","ppm","90","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/29/2023","AQS","320030298","1","0.059","ppm","64","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/30/2023","AQS","320030298","1","0.058","ppm","61","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"05/31/2023","AQS","320030298","1","0.056","ppm","54","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"06/01/2023","AQS","320030298","1","0.049","ppm","45","Green Valley","14","82.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"06/02/2023","AQS","320030298","1","0.061","ppm","71","Green Valley","15","88.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"06/03/2023","AQS","320030298","1","0.064","ppm","80","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
"06/04/2023","AQS","320030298","1","0.061","ppm","71","Green Valley","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.048705","-115.052942"
